,money,recent,frequency,cluster
4139,1391.0,171,1,1
4140,553.0,171,1,1
4141,942.5,171,1,1
4142,5873.5,137,3,0
4143,1567.0,171,1,1
4144,2091.5,35,3,0
4145,545.5,171,1,1
4146,1757.0,170,1,1
4147,2187.0,150,1,1
4148,1698.4000000000005,170,1,1
4149,1346.0,170,1,1
4150,1796.0,170,1,1
4151,730.0,170,1,1
4152,721.0,170,1,1
4153,754.5,170,1,1
4154,668.0,145,1,1
4155,1192.0,170,1,1
4156,748.0,170,1,1
4157,1898.0,150,2,1
4158,5792.0,170,1,1
4159,2624.5,170,1,1
4160,1562.5,98,1,1
4161,3364.0,170,1,1
4162,2329.0,170,1,1
4163,873.0,75,1,1
4164,28125.5,53,5,0
4165,679.0,70,1,1
4166,432.0,170,1,1
4167,1751.0,29,3,0
4168,1039.0,56,1,1
4169,1050.0,170,1,1
4170,2211.0,56,2,0
4171,1880.0,170,1,1
4172,932.0,167,1,1
4173,808.5,170,1,1
4174,538.0,170,1,1
4175,473.0,122,1,1
4176,919.5,170,1,1
4177,1438.5,170,1,1
4178,1103.0,170,1,1
4179,2147.0,170,1,1
4180,888.5,170,1,1
4181,5559.0,118,3,0
4182,1085.0,101,1,1
4183,1043.5,170,1,1
4184,948.0,170,1,1
4185,2087.5,170,1,1
4186,748.0,170,1,1
4187,1372.0,170,1,1
4188,1963.0,159,1,1
4189,1308.5,170,1,1
4190,3238.5,102,2,0
4191,4030.0,150,2,0
4192,23887.88,16,9,0
4193,566.0,169,1,1
4194,528.5,169,1,1
4195,19303.0,107,3,0
4196,621.0,169,1,1
4197,663.5,169,1,1
4198,3170.0,116,1,1
4199,716.5,169,1,1
4200,5231.0,149,2,0
4201,11039.0,83,2,0
4202,1547.0,169,1,1
4203,1059.0,169,1,1
4204,6035.0,168,2,0
4205,510.5,169,1,1
4206,521.0,169,1,1
4207,958.5,157,1,1
4208,5430.0,53,3,0
4209,1858.0,169,1,1
4210,799.0,169,1,1
4211,1196.5,169,1,1
4212,3103.5,114,3,0
4213,4228.0,169,1,1
4214,2167.0,41,2,0
4215,2361.5,35,1,2
4216,733.0,169,1,1
4217,3686.0,4,4,0
4218,1153.0,169,1,1
4219,590.5,169,1,1
4220,1039.5,169,1,1
4221,16979.0,12,10,0
4222,2831.0,20,3,0
4223,18725.0,118,2,0
4224,3937.0,169,1,1
4225,2602.0,102,2,0
4226,855.5,169,1,1
4227,913.0,169,1,1
4228,1171.5,169,1,1
4229,1209.5,34,1,2
4230,2087.0,169,1,1
4231,694.0,169,1,1
4232,2319.0,169,1,1
4233,6210.0,55,2,0
4234,1352.0,169,1,1
4235,701.5,169,1,1
4236,1058.0,169,1,1
4237,623.0,169,1,1
4238,7709.0,86,2,0
4239,5617.0,169,1,1
4240,746.5,169,1,1
4241,1008.5,168,1,1
4242,721.0,168,1,1
4243,1260.5,168,1,1
4244,438.0,161,1,1
4245,552.0,168,1,1
4246,442.0,168,1,1
4247,899.0,168,1,1
4248,4999.5,100,3,0
4249,449.0,168,1,1
4250,2530.5,168,1,1
4251,1694.0,168,1,1
4252,717.0,168,1,1
4253,490.5,168,1,1
4254,2849.0,168,1,1
4255,1584.0,153,1,1
4256,949.0,168,1,1
4257,1348.0,168,1,1
4258,2090.5,55,2,0
4259,1380.0,168,1,1
4260,1052.0,168,1,1
4261,1472.5,168,1,1
4262,2365.5,168,1,1
4263,1053.5,168,1,1
4264,1225.0,168,1,1
4265,1795.5,168,1,1
4266,1808.0,168,1,1
4267,1003.0,168,1,1
4268,613.0,168,1,1
4269,767.0,168,1,1
4270,1582.5,168,1,1
4271,1898.0,168,1,1
4272,3509.0,168,1,1
4273,1118.0,168,1,1
4274,713.0,168,1,1
4275,1064.5,168,1,1
4276,918.5,168,1,1
4277,1356.5,168,1,1
4278,1053.0,168,1,1
4279,4508.0,168,1,1
4280,720.5,168,1,1
4281,4345.0,140,2,0
4282,1505.0,168,1,1
4283,2139.0,168,1,1
4284,13186.0,168,1,1
4285,13870.0,145,2,0
4286,5826.0,163,2,0
4287,3090.0,168,1,1
4288,914.0,168,1,1
4289,1001.0,168,1,1
4290,2315.0,164,1,1
4291,1490.0,168,1,1
4292,8086.0,42,2,0
4293,1922.0,6,2,2
4294,1309.0,168,1,1
4295,4240.0,140,1,1
4296,1313.0,167,1,1
4297,880.0,167,1,1
4298,895.0,167,1,1
4299,873.5,167,1,1
4300,720.0,161,1,1
4301,1120.0,167,1,1
4302,2131.0,167,1,1
4303,3055.5,35,3,0
4304,564.0,120,1,1
4305,957.0,167,1,1
4306,351.0,167,1,1
4307,591.5,167,1,1
4308,984.0,167,1,1
4309,971.5,167,1,1
4310,1375.5,38,2,2
4311,7666.0,167,1,1
4312,977.0,167,1,1
4313,780.5,167,1,1
4314,736.0,11,1,2
4315,1814.0,167,1,1
4316,1132.0,167,1,1
4317,2905.5,167,1,1
4318,3114.0,153,2,1
4319,4507.0,132,2,0
4320,2157.0,145,1,1
4321,778.0,167,1,1
4322,1437.0,167,1,1
4323,6082.8,49,3,0
4324,3239.0,62,1,1
4325,8527.0,6,4,0
4326,933.5,120,1,1
4327,728.0,167,1,1
4328,1483.0,63,1,1
4329,3496.0,152,2,0
4330,3205.5,143,1,1
4331,4411.0,68,1,1
4332,4502.0,114,2,0
4333,581.5,51,1,1
4334,4459.0,30,2,0
4335,9749.0,167,1,1
4336,1501.0,167,1,1
4337,2308.5,167,1,1
4338,1446.0,167,1,1
4339,1400.5,136,2,1
4340,262.5,167,1,1
4341,1330.0,167,1,1
4342,1266.0,167,1,1
4343,718.5,167,1,1
4344,1200.5,167,1,1
4345,1569.0,167,1,1
4346,1531.5,138,2,1
4347,622.0,54,1,1
4348,879.0,167,1,1
4349,919.0,167,1,1
4350,11659.76,101,4,0
4351,1582.0,167,1,1
4352,1960.0,167,1,1
4353,31942.5,1,12,0
4354,433.5,167,1,1
4355,5994.0,54,3,0
4356,1360.0,146,1,1
4357,1333.0,167,1,1
4358,1519.5,167,1,1
4359,646.0,167,1,1
4360,956.0,167,1,1
4361,675.0,60,1,1
4362,3256.0,167,1,1
4363,1447.5,166,1,1
4364,473.0,166,1,1
4365,809.0,166,1,1
4366,747.0,166,1,1
4367,3808.0,166,1,1
4368,5899.0,164,2,0
4369,997.0,166,1,1
4370,591.0,166,1,1
4371,1287.0,166,1,1
4372,827.0,166,1,1
4373,1488.0,166,1,1
4374,702.0,141,1,1
4375,820.5,166,1,1
4376,1747.0,166,1,1
4377,1020.0,166,1,1
4378,1409.0,166,1,1
4379,1904.0,166,1,1
4380,1387.0,166,1,1
4381,1657.0,166,1,1
4382,715.5,166,1,1
4383,362.0,166,1,1
4384,680.0,162,1,1
4385,441.0,166,1,1
4386,1415.0,166,1,1
4387,438.0,69,1,1
4388,689.0,166,1,1
4389,500.5,166,1,1
4390,573.0,166,1,1
4391,698.0,166,1,1
4392,770.0,166,1,1
4393,651.5,26,1,2
4394,3119.5,77,2,0
4395,1165.0,166,1,1
4396,1969.0,81,3,0
4397,490.0,166,1,1
4398,671.0,166,1,1
4399,724.0,166,1,1
4400,1516.0,166,1,1
4401,900.0,166,1,1
4402,1395.0,166,1,1
4403,821.5,166,1,1
4404,9049.0,94,2,0
4405,1596.0,166,1,1
4406,448.0,166,1,1
4407,7269.0,10,4,0
4408,4200.0,93,2,0
4409,3889.0,166,1,1
4410,1323.0,55,2,1
4411,434.0,141,1,1
4412,1364.0,166,1,1
4413,1794.0,134,2,1
4414,646.5,166,1,1
4415,2781.0,165,2,1
4416,17591.0,70,4,0
4417,814.0,148,1,1
4418,2753.5,166,1,1
4419,5423.0,166,1,1
4420,4561.5,36,2,0
4421,825.0,166,1,1
4422,14851.0,145,2,0
4423,891.0,166,1,1
4424,1237.0,166,1,1
4425,1190.0,33,2,2
4426,1139.0,164,1,1
4427,1628.0,14,2,2
4428,1941.5,166,1,1
4429,8721.0,4,3,0
4430,1056.0,11,2,2
4431,5445.0,166,1,1
4432,939.0,150,1,1
4433,3309.0,166,1,1
4434,5263.0,69,3,0
4435,9888.0,5,4,0
4436,1580.0,166,1,1
4437,494.0,166,1,1
4438,5757.0,166,1,1
4439,1053.0,166,1,1
4440,5401.5,65,5,0
4441,567.0,166,1,1
4442,10377.5,21,6,0
4443,1429.0,144,1,1
4444,1406.0,159,2,1
4445,811.0,165,1,1
4446,1471.0,165,1,1
4447,646.0,165,1,1
4448,373.5,165,1,1
4449,981.5,165,1,1
4450,958.0,165,1,1
4451,823.0,165,1,1
4452,1457.0,165,1,1
4453,510.0,68,1,1
4454,884.5,165,1,1
4455,1150.5,165,1,1
4456,1905.5,165,1,1
4457,758.0,165,1,1
4458,2703.0,165,1,1
4459,1153.0,165,1,1
4460,1066.0,165,1,1
4461,1625.0,49,2,0
4462,1522.0,165,1,1
4463,1083.0,165,1,1
4464,668.0,165,1,1
4465,1750.0,19,1,2
4466,687.5,165,1,1
4467,2945.0,25,3,0
4468,399.5,81,1,1
4469,1718.5,76,1,1
4470,1167.0,165,1,1
4471,1256.5,88,2,1
4472,1918.0,165,1,1
4473,265.0,165,1,1
4474,799.0,165,1,1
4475,1596.0,165,1,1
4476,2203.0,165,1,1
4477,2047.5,120,2,1
4478,1226.5,138,2,1
4479,1471.0,165,1,1
4480,1519.0,165,1,1
4481,848.0,165,1,1
4482,808.5,165,1,1
4483,2520.0,165,1,1
4484,623.0,165,1,1
4485,1209.0,82,2,1
4486,918.0,165,1,1
4487,1794.5,165,1,1
4488,578.5,165,1,1
4489,5535.0,155,2,0
4490,6432.5,22,6,0
4491,2201.0,76,2,0
4492,10512.0,159,2,0
4493,4267.0,12,3,0
4494,684.0,165,1,1
4495,5697.0,34,2,0
4496,5429.0,74,3,0
4497,13895.0,149,3,0
4498,1170.0,165,1,1
4499,4435.5,165,1,1
4500,3511.0,32,2,0
4501,1462.0,165,1,1
4502,9944.0,138,5,0
4503,588.0,165,1,1
4504,7373.8,163,1,1
4505,10478.0,162,2,0
4506,1630.5,165,1,1
4507,558.5,123,1,1
4508,728.0,164,1,1
4509,1559.0,164,1,1
4510,1889.0,164,1,1
4511,983.0,164,1,1
4512,2305.5,94,2,1
4513,668.5,164,1,1
4514,1123.0,164,1,1
4515,1386.0,164,1,1
4516,339.0,164,1,1
4517,1052.5,164,1,1
4518,859.0,164,1,1
4519,2632.0,164,1,1
4520,1905.5,144,2,1
4521,2357.0,98,2,1
4522,20370.0,49,7,0
4523,3357.5,112,3,0
4524,1687.0,164,1,1
4525,1054.0,164,1,1
4526,758.5,164,1,1
4527,6891.0,152,2,0
4528,1099.0,164,1,1
4529,5027.0,23,6,0
4530,674.0,164,1,1
4531,1290.5,148,2,1
4532,1733.0,30,2,2
4533,2064.5,164,1,1
4534,679.0,162,1,1
4535,2277.0,164,1,1
4536,3987.0,164,1,1
4537,2852.5,106,3,0
4538,1466.0,164,1,1
4539,988.0,164,1,1
4540,3048.0,158,2,1
4541,12203.5,108,2,0
4542,1085.0,164,1,1
4543,880.5,164,1,1
4544,2426.0,15,2,2
4545,1015.0,164,1,1
4546,856.0,164,1,1
4547,1052.0,121,1,1
4548,1425.5,164,1,1
4549,4034.0,34,4,0
4550,1790.5,163,1,1
4551,1137.5,164,1,1
4552,1074.0,38,1,2
4553,1996.5,164,1,1
4554,711.0,164,1,1
4555,2231.5,164,1,1
4556,918.0,101,1,1
4557,2195.5,164,1,1
4558,727.5,164,1,1
4559,913.0,164,1,1
4560,1738.0,164,1,1
4561,1558.5,73,1,1
4562,18623.0,46,4,0
4563,479.0,164,1,1
4564,961.0,164,1,1
4565,700.0,164,1,1
4566,746.0,164,1,1
4567,860.0,164,1,1
4568,1124.0,115,1,1
4569,486.5,164,1,1
4570,1356.0,149,1,1
4571,718.0,164,1,1
4572,1668.5,164,1,1
4573,767.5,123,1,1
4574,851.0,162,1,1
4575,840.0,163,1,1
4576,1323.5,163,1,1
4577,840.0,110,1,1
4578,685.0,163,1,1
4579,32840.520000000004,12,15,0
4580,1426.5,163,1,1
4581,3169.0,163,1,1
4582,7640.0,25,4,0
4583,852.0,163,1,1
4584,1354.0,163,1,1
4585,690.0,126,1,1
4586,1112.0,163,1,1
4587,3143.0,163,1,1
4588,4666.0,34,5,0
4589,920.5,163,1,1
4590,1034.5,163,1,1
4591,481.5,163,1,1
4592,1792.5,163,1,1
4593,2412.5,72,2,0
4594,754.0,163,1,1
4595,1023.0,163,1,1
4596,1895.0,163,1,1
4597,1067.5,163,1,1
4598,858.0,1,1,2
4599,9047.0,153,3,0
4600,585.0,163,1,1
4601,1391.0,163,1,1
4602,1172.5,163,1,1
4603,1244.0,163,1,1
4604,1744.5,163,1,1
4605,5842.0,146,3,0
4606,436.0,161,1,1
4607,1090.0,163,1,1
4608,743.0,163,1,1
4609,1336.5,163,1,1
4610,1186.0,163,1,1
4611,925.5,163,1,1
4612,731.0,163,1,1
4613,3812.0,163,1,1
4614,1466.5,163,1,1
4615,1929.5,163,1,1
4616,10613.5,62,3,0
4617,1365.0,163,1,1
4618,5764.0,152,2,0
4619,924.0,163,1,1
4620,5999.0,156,2,0
4621,1783.5,90,2,1
4622,834.0,163,1,1
4623,1096.5,163,1,1
4624,4865.5,102,3,0
4625,7100.0,144,2,0
4626,677.0,163,1,1
4627,550.5,163,1,1
4628,4070.5,163,1,1
4629,495.0,11,1,2
4630,656.0,163,1,1
4631,5638.5,144,4,0
4632,1634.0,163,1,1
4633,1890.0,163,1,1
4634,2504.0,163,1,1
4635,1685.5,163,1,1
4636,5641.040000000001,41,3,0
4637,654.0,41,1,2
4638,3813.0,66,3,0
4639,9342.0,49,5,0
4640,1793.0,40,1,1
4641,15421.0,53,6,0
4642,2548.5,13,2,2
4643,1276.0,155,2,1
4644,4854.0,162,1,1
4645,978.5,162,1,1
4646,536.0,162,1,1
4647,683.0,162,1,1
4648,1222.0,162,1,1
4649,1411.5,66,1,1
4650,3470.0,162,1,1
4651,1036.5,162,1,1
4652,1132.0,162,1,1
4653,1469.5,162,1,1
4654,936.0,162,1,1
4655,4295.0,13,7,0
4656,622.0,162,1,1
4657,1276.0,162,1,1
4658,1266.0,149,2,1
4659,13981.0,162,1,1
4660,1208.5,162,1,1
4661,9633.5,127,3,0
4662,1291.0,162,1,1
4663,2498.0,83,2,0
4664,1149.0,162,1,1
4665,2475.0,162,1,1
4666,1410.0,162,1,1
4667,15929.0,53,2,0
4668,6622.5,53,2,0
4669,4384.0,162,1,1
4670,757.0,162,1,1
4671,1005.0,162,1,1
4672,2796.0,162,1,1
4673,399.0,162,1,1
4674,1293.5,162,1,1
4675,401.0,162,1,1
4676,390.0,102,1,1
4677,3999.0,162,1,1
4678,672.5,162,1,1
4679,1057.5,160,1,1
4680,1895.0,162,1,1
4681,748.0,162,1,1
4682,240.0,2,2,2
4683,971.0,162,1,1
4684,953.0,162,1,1
4685,413.0,162,1,1
4686,4085.0,131,2,0
4687,2005.5,162,1,1
4688,1185.5,162,1,1
4689,2050.0,162,1,1
4690,995.0,162,1,1
4691,1151.0,162,1,1
4692,1017.0,162,1,1
4693,4739.0,150,3,0
4694,6516.0,160,2,0
4695,1420.0,162,1,1
4696,624.5,162,1,1
4697,1318.5,162,1,1
4698,2271.0,162,1,1
4699,2737.0,160,1,1
4700,1891.0,162,1,1
4701,8153.040000000001,73,3,0
4702,5236.0,162,1,1
4703,1448.0,162,1,1
4704,971.0,162,1,1
4705,1522.5,162,1,1
4706,1084.0,162,1,1
4707,1464.0,162,1,1
4708,973.0,162,1,1
4709,1050.5,84,1,1
4710,878.0,154,1,1
4711,1126.5,162,1,1
4712,4271.5,150,2,0
4713,9185.0,160,3,0
4714,986.0,162,1,1
4715,1501.0,162,1,1
4716,1097.5,162,1,1
4717,946.0,162,1,1
4718,1546.0,161,1,1
4719,12047.0,12,4,0
4720,4935.5,98,2,0
4721,9116.0,60,2,0
4722,804.0,161,1,1
4723,1737.0,161,1,1
4724,950.0,161,1,1
4725,1393.5,161,1,1
4726,7857.0,56,5,0
4727,2818.0,155,1,1
4728,463.5,161,1,1
4729,1616.0,161,1,1
4730,1015.0,161,1,1
4731,2789.0,148,2,1
4732,993.0,35,1,2
4733,1127.0,161,1,1
4734,1212.0,161,1,1
4735,10775.0,54,5,0
4736,1257.0,110,1,1
4737,1657.0,161,1,1
4738,5819.0,145,2,0
4739,3210.5,161,1,1
4740,590.5,161,1,1
4741,958.0,161,1,1
4742,9369.0,20,2,0
4743,1590.5,141,1,1
4744,27697.5,29,4,0
4745,677.0,161,1,1
4746,894.0,161,1,1
4747,1958.0,161,1,1
4748,3122.0,36,2,0
4749,1586.0,161,1,1
4750,1336.0,161,1,1
4751,403.5,98,1,1
4752,1541.0,19,2,2
4753,1155.5,161,1,1
4754,9116.5,160,2,0
4755,5893.0,82,4,0
4756,953.0,161,1,1
4757,1035.5,161,1,1
4758,4363.5,12,3,0
4759,1897.0,18,1,2
4760,588.5,7,1,2
4761,1425.0,161,1,1
4762,4728.5,121,2,0
4763,1127.0,139,2,1
4764,669.0,161,1,1
4765,1024.0,148,1,1
4766,5577.5,111,2,0
4767,2345.0,161,1,1
4768,1240.0,161,1,1
4769,4026.0,161,1,1
4770,6159.0,21,4,0
4771,1248.0,146,1,1
4772,1972.5,161,1,1
4773,7372.0,161,1,1
4774,3227.5,98,3,0
4775,724.0,161,1,1
4776,712.0,161,1,1
4777,4181.0,161,1,1
4778,6919.0,142,3,0
4779,5301.0,87,4,0
4780,10982.0,50,7,0
4781,10730.5,51,5,0
4782,10170.0,13,5,0
4783,4067.0,161,1,1
4784,2506.0,161,1,1
4785,5420.0,141,2,0
4786,2341.0,156,2,1
4787,589.0,134,1,1
4788,733.0,160,1,1
4789,1554.5,160,1,1
4790,868.0,160,1,1
4791,1447.0,72,1,1
4792,555.5,160,1,1
4793,1305.5,160,1,1
4794,614.0,160,1,1
4795,5815.0,141,2,0
4796,992.0,160,1,1
4797,1363.0,160,1,1
4798,1152.5,160,1,1
4799,2051.0,160,1,1
4800,2415.0,37,3,0
4801,8225.0,160,1,1
4802,811.5,160,1,1
4803,1485.0,160,1,1
4804,701.0,160,1,1
4805,2189.0,155,2,1
4806,817.5,160,1,1
4807,927.5,160,1,1
4808,11219.49,93,7,0
4809,10219.5,144,4,0
4810,481.5,160,1,1
4811,907.5,160,1,1
4812,5366.5,66,5,0
4813,7953.0,160,1,1
4814,3748.5,63,2,0
4815,2612.0,39,2,0
4816,4228.0,117,2,0
4817,804.5,160,1,1
4818,1510.0,83,1,1
4819,7938.0,108,4,0
4820,582.0,160,1,1
4821,508.0,15,1,2
4822,4076.5,132,2,0
4823,486.0,160,1,1
4824,902.0,160,1,1
4825,1639.0,160,1,1
4826,497.0,160,1,1
4827,2317.0,160,1,1
4828,998.0,160,1,1
4829,1157.0,160,1,1
4830,10022.0,49,1,0
4831,1845.0,160,1,1
4832,7879.0,62,3,0
4833,1556.5,117,2,1
4834,616.5,154,1,1
4835,4856.0,135,3,0
4836,854.0,160,1,1
4837,4.0,160,1,1
4838,2065.0,160,1,1
4839,6486.5,144,2,0
4840,1881.0,160,1,1
4841,2518.0,160,1,1
4842,15592.5,14,2,0
4843,2474.0,160,1,1
4844,1137.0,160,1,1
4845,2916.0,160,1,1
4846,1273.0,160,1,1
4847,1952.0,160,1,1
4848,1700.0,160,1,1
4849,4924.0,82,3,0
4850,987.0,160,1,1
4851,11636.0,160,1,1
4852,1555.0,160,1,1
4853,6720.0,110,2,0
4854,15840.0,21,3,0
4855,17840.28,105,4,0
4856,1180.0,159,1,1
4857,8318.0,26,5,0
4858,2514.4800000000005,152,1,1
4859,1086.0,159,1,1
4860,688.0,159,1,1
4861,5245.3600000000015,83,3,0
4862,3993.5,97,3,0
4863,871.0,159,1,1
4864,4068.5,74,2,0
4865,3936.0,74,3,0
4866,2178.0,159,1,1
4867,1096.5,159,1,1
4868,15197.0,159,1,1
4869,8454.0,35,5,0
4870,15280.0,159,1,1
4871,735.5,159,1,1
4872,1017.5,159,1,1
4873,629.0,157,1,1
4874,1658.0,159,1,1
4875,1748.5,159,1,1
4876,885.0,159,1,1
4877,1100.5,159,1,1
4878,1533.0,159,1,1
4879,5688.5,98,4,0
4880,10257.5,157,2,0
4881,4957.0,155,2,0
4882,1893.0,159,1,1
4883,29980.0,159,1,0
4884,901.0,146,1,1
4885,3100.0,159,1,1
4886,1789.0,159,1,1
4887,611.0,159,1,1
4888,592.0,159,1,1
4889,1096.0,159,1,1
4890,1308.5,159,1,1
4891,1737.0,159,1,1
4892,520.0,159,1,1
4893,4267.5,159,1,1
4894,1137.0,159,1,1
4895,1383.0,159,1,1
4896,748.0,159,1,1
4897,1972.0,159,1,1
4898,951.0,159,1,1
4899,1146.0,159,1,1
4900,883.0,159,1,1
4901,1547.5,131,2,1
4902,1506.0,159,1,1
4903,581.0,159,1,1
4904,726.0,159,1,1
4905,1501.0,159,1,1
4906,673.5,159,1,1
4907,1942.0,146,2,1
4908,1270.5,159,1,1
4909,7973.0,14,3,0
4910,3208.5,159,1,1
4911,983.0,159,1,1
4912,914.0,143,1,1
4913,5482.0,110,4,0
4914,2778.0,159,1,1
4915,1910.0,159,1,1
4916,1385.0,159,1,1
4917,864.0,159,1,1
4918,917.0,159,1,1
4919,5628.0,159,1,1
4920,1492.0,159,1,1
4921,678.5,159,1,1
4922,2918.0,6,1,2
4923,7976.5,37,3,0
4924,1731.0,158,1,1
4925,4070.0,70,4,0
4926,492.0,158,1,1
4927,2096.0,158,1,1
4928,889.0,35,1,2
4929,1146.0,158,1,1
4930,23267.16,102,10,0
4931,1240.0,62,2,1
4932,738.0,158,1,1
4933,1602.0,158,1,1
4934,1267.0,158,1,1
4935,984.0,158,1,1
4936,963.0,158,1,1
4937,1109.5,158,1,1
4938,377.0,41,1,2
4939,1328.5,158,1,1
4940,996.5,158,1,1
4941,431.5,158,1,1
4942,957.5,158,1,1
4943,1566.0,158,1,1
4944,1534.0,158,1,1
4945,1094.0,158,1,1
4946,3212.5,17,2,0
4947,1578.0,157,1,1
4948,1219.0,143,2,1
4949,976.0,157,1,1
4950,4721.0,118,2,0
4951,630.0,157,1,1
4952,2189.0,157,1,1
4953,623.0,157,1,1
4954,1992.5,157,1,1
4955,387.5,145,1,1
4956,913.5,157,1,1
4957,6030.0,23,5,0
4958,8894.5,109,3,0
4959,7975.0,154,1,1
4960,1081.5,157,1,1
4961,724.0,157,1,1
4962,2200.0,157,1,1
4963,1663.0,157,1,1
4964,9343.0,38,2,0
4965,642.0,157,1,1
4966,1110.0,157,1,1
4967,11435.0,145,2,0
4968,940.0,157,1,1
4969,834.0,157,1,1
4970,825.5,157,1,1
4971,1326.0,106,1,1
4972,2425.5,151,1,1
4973,927.0,157,1,1
4974,2925.5,73,2,0
4975,966.0,157,1,1
4976,1168.5,157,1,1
4977,537.0,157,1,1
4978,2332.5,157,1,1
4979,499.0,157,1,1
4980,777.5,157,1,1
4981,2248.0,147,2,1
4982,921.0,142,1,1
4983,1601.0,156,1,1
4984,1019.0,157,1,1
4985,838.0,153,1,1
4986,723.5,157,1,1
4987,780.0,157,1,1
4988,10706.0,118,3,0
4989,1073.0,156,1,1
4990,549.0,156,1,1
4991,1448.5,53,2,1
4992,2144.0,156,1,1
4993,1121.0,156,1,1
4994,1180.0,156,1,1
4995,7160.5,70,3,0
4996,825.0,48,1,1
4997,2698.5,156,1,1
4998,1056.0,156,1,1
4999,2941.0,156,1,1
5000,5282.5,156,1,1
5001,1236.0,156,1,1
5002,573.5,156,1,1
5003,7097.5,156,1,1
5004,726.0,156,1,1
5005,1156.0,156,1,1
5006,532.0,156,1,1
5007,733.5,156,1,1
5008,964.0,72,1,1
5009,1581.0,61,1,1
5010,1189.0,156,1,1
5011,2597.0,156,1,1
5012,5336.0,36,2,0
5013,2302.0,6,1,2
5014,882.0,144,1,1
5015,1403.0,156,1,1
5016,1365.0,156,1,1
5017,7086.0,152,3,0
5018,3225.0,125,2,0
5019,523.0,156,1,1
5020,1771.0,156,1,1
5021,9799.0,152,2,0
5022,7343.0,17,3,0
5023,937.5,156,1,1
5024,742.0,156,1,1
5025,1970.0,156,1,1
5026,781.5,156,1,1
5027,7265.5,10,3,0
5028,2220.0,156,1,1
5029,1156.5,156,1,1
5030,3292.0,148,2,0
5031,948.0,156,1,1
5032,1613.5,128,1,1
5033,2135.0,156,1,1
5034,5785.0,153,2,0
5035,1130.0,156,1,1
5036,3734.0,144,2,0
5037,1074.0,156,1,1
5038,1516.0,156,1,1
5039,561.0,156,1,1
5040,29692.0,74,4,0
5041,6679.0,156,1,1
5042,1842.0,156,1,1
5043,427.0,156,1,1
5044,1313.0,156,1,1
5045,12146.0,156,1,1
5046,2899.0,31,2,0
5047,1235.5,131,1,1
5048,763.5,156,1,1
5049,748.0,156,1,1
5050,1399.0,7,1,2
5051,441.5,155,1,1
5052,492.0,155,1,1
5053,1328.5,155,1,1
5054,564.0,69,1,1
5055,1367.0,155,1,1
5056,534.0,9,1,2
5057,854.0,155,1,1
5058,1481.5,155,1,1
5059,2193.0,155,1,1
5060,4541.0,5,3,0
5061,4149.0,144,2,0
5062,2232.0,151,1,1
5063,710.0,155,1,1
5064,3581.0,155,1,1
5065,10824.0,151,2,0
5066,905.0,155,1,1
5067,792.0,155,1,1
5068,675.0,155,1,1
5069,1829.0,155,1,1
5070,1338.0,155,1,1
5071,641.5,155,1,1
5072,1337.5,3,2,2
5073,568.0,155,1,1
5074,7753.0,64,3,0
5075,8522.0,127,2,0
5076,1091.0,155,1,1
5077,2829.0,42,2,0
5078,2612.0,155,1,1
5079,9943.0,155,1,1
5080,1500.0,155,1,1
5081,6536.5,47,2,0
5082,1392.5,34,2,2
5083,846.5,155,1,1
5084,3223.5,19,3,0
5085,912.5,155,1,1
5086,1370.0,155,1,1
5087,863.5,155,1,1
5088,1131.0,155,1,1
5089,1497.0,155,1,1
5090,3158.0,155,1,1
5091,3381.0,155,1,1
5092,2072.0,155,1,1
5093,2660.0,112,2,0
5094,1659.0,155,1,1
5095,1293.0,155,1,1
5096,1375.0,155,1,1
5097,5342.0,142,2,0
5098,858.5,155,1,1
5099,2067.45,155,1,1
5100,736.5,155,1,1
5101,1280.0,4,2,2
5102,2475.0,155,1,1
5103,1175.5,155,1,1
5104,2259.0,155,1,1
5105,11936.0,155,1,1
5106,1252.5,155,1,1
5107,4155.0,155,1,1
5108,824.5,155,1,1
5109,11064.0,114,2,0
5110,1357.0,18,1,2
5111,1654.0,155,1,1
5112,899.5,155,1,1
5113,8358.0,126,2,0
5114,1029.5,149,1,1
5115,1818.0,152,1,1
5116,20183.5,136,3,0
5117,2311.0,154,1,1
5118,612.5,65,1,1
5119,14834.0,133,4,0
5120,3583.5,103,2,0
5121,3534.5,41,2,0
5122,1692.0,154,1,1
5123,379.0,147,1,1
5124,760.0,154,1,1
5125,757.5,154,1,1
5126,1556.0,154,1,1
5127,2109.0,154,1,1
5128,873.0,154,1,1
5129,531.5,154,1,1
5130,787.5,154,1,1
5131,1399.0,154,1,1
5132,14861.0,2,3,0
5133,1168.0,154,1,1
5134,1543.0,154,1,1
5135,1640.0,154,1,1
5136,411.0,154,1,1
5137,1478.5,154,1,1
5138,573.0,38,1,2
5139,5730.0,154,1,1
5140,7222.0,8,4,0
5141,1192.0,154,1,1
5142,10126.0,139,2,0
5143,9866.0,153,2,0
5144,40.0,154,1,1
5145,5470.0,154,1,1
5146,982.0,154,1,1
5147,9509.0,140,2,0
5148,3362.0,124,2,0
5149,1871.0,154,1,1
5150,796.0,154,1,1
5151,3317.0,154,1,1
5152,1863.0,154,1,1
5153,2058.5,141,1,1
5154,2755.0,59,2,0
5155,759.5,154,1,1
5156,2105.0,154,1,1
5157,2353.0,154,1,1
5158,4821.5,154,1,1
5159,7874.0,145,3,0
