会员编号,money,recent,frequency
1049032744,2067.45,155,1
1049034103,736.5,155,1
1049035816,1280.0,4,2
1049036438,2475.0,155,1
1049036591,1175.5,155,1
1049037098,2259.0,155,1
1049039246,11936.0,155,1
1049039386,1252.5,155,1
1049039624,4155.0,155,1
1049039948,824.5,155,1
1049040997,11064.0,114,2
1049041074,1357.0,18,1
1049041676,1654.0,155,1
1049042485,899.5,155,1
1049042888,8358.0,126,2
1049044690,1818.0,152,1
1049046138,20183.5,136,3
1049048990,2311.0,154,1
1049050468,612.5,65,1
1049051351,14834.0,133,4
1049052147,3583.5,103,2
1049052862,3534.5,41,2
1049055115,1692.0,154,1
1049061752,379.0,147,1
1049070071,760.0,154,1
1049070628,757.5,154,1
1049071929,1556.0,154,1
1049072188,2109.0,154,1
1049072341,873.0,154,1
1049072695,531.5,154,1
1049073954,787.5,154,1
1049079452,1399.0,154,1
1049079499,14861.0,2,3
1049079520,1168.0,154,1
1049082950,1543.0,154,1
1049083703,1640.0,154,1
1049083969,411.0,154,1
1049084091,1478.5,154,1
1049084590,573.0,38,1
1049085892,5730.0,154,1
1049088340,7222.0,8,4
1049096043,10126.0,139,2
1049098972,9866.0,153,2
1049100260,40.0,154,1
1049101890,5470.0,154,1
1049102803,982.0,154,1
1049105734,9509.0,140,2
1049107198,3362.0,124,2
1049108423,1871.0,154,1
1049108707,796.0,154,1
1049110357,1863.0,154,1
1049111488,2058.5,141,1
1049115084,2755.0,59,2
1049115775,759.5,154,1
1049119047,2105.0,154,1
1049122816,2353.0,154,1
1049124741,4821.5,154,1
1049126696,7874.0,145,3
1049127325,879.0,154,1
1049127430,1221.0,154,1
1049127626,1380.0,154,1
1049127653,835.5,100,1
1049130261,6768.0,55,2
1049131832,3022.0,141,1
1049132161,2004.0,140,1
1049132776,1905.0,154,1
1049133608,10189.0,154,1
1049134779,2517.0,154,1
1049136164,1021.0,154,1
1049138848,1508.0,154,1
1049139252,4311.5,91,2
1049140193,26506.0,13,3
1049143011,8483.869999999999,154,1
1049143241,6065.0,96,4
1049144179,7468.0,154,1
1049144319,895.0,154,1
1049144480,9201.5,14,8
1049145100,3866.0,111,2
1049145441,1590.0,154,1
1049145595,3696.0,28,3
1049146287,1871.0,154,1
1049147520,1645.0,154,1
1049148142,1068.0,154,1
1049148687,858.0,154,1
1049148753,1316.0,154,1
1049148919,3774.0,154,1
1049150171,2356.0,154,1
1049150438,603.0,154,1
1049156687,1183.5,153,1
1049161907,6066.0,25,3
1049162762,12045.0,77,3
1049163906,3522.0,150,2
1049164538,975.5,153,1
1049164618,656.0,153,1
1049166970,773.5,108,1
1049169577,1741.5,37,2
1049170371,759.5,153,1
1049172587,1730.5,33,1
1049175566,821.0,153,1
1049176618,1860.0,153,1
1049177029,1023.0,153,1
1049180244,1297.5,153,1
1049180338,823.0,153,1
1049180513,861.0,153,1
1049183968,12884.0,119,3
1049185209,990.0,153,1
1049187050,10508.0,153,1
1049192354,1748.0,153,1
1049195859,1596.0,153,1
1049196005,906.0,153,1
1049197161,3988.0,153,1
1049198094,4212.0,131,2
1049200778,1719.0,152,2
1049204032,318.5,153,1
1049204260,577.5,153,1
1049204288,1082.5,153,1
1049204361,3437.5,27,3
1049205797,1523.5,153,1
1049207399,949.0,153,1
1049207461,495.0,153,1
1049207755,1570.07,153,1
1049210577,679.0,153,1
1049218967,1722.0,153,1
1049219681,19570.0,34,4
1049219951,1979.0,146,2
1049222053,7599.0,150,2
1049225623,616.0,153,1
1049230415,1634.0,153,1
1049230721,13323.0,153,1
1049232059,3225.0,83,2
1049233301,4124.0,153,1
1049234348,673.5,153,1
1049243385,733.0,153,1
1049244300,2052.0,153,1
1049247677,3549.5,14,2
1049249345,1160.0,153,1
1049250725,840.5,34,1
1049253366,1045.0,153,1
1049253814,2036.0,153,1
1049256042,5288.0,64,3
1049257489,3723.0,70,3
1049258527,22965.0,21,3
1049259299,16215.0,153,1
1049259636,1249.0,153,1
1049260308,8621.5,98,2
1049260831,3139.0,153,1
1049261275,20006.0,20,7
1049262174,10177.0,153,1
1049264236,5202.5,141,4
1049264237,2300.0,153,1
1049266145,5203.0,85,2
1049267210,305.0,153,1
1049272789,5971.5,84,3
1049275403,14324.0,135,3
1049276590,3368.0,21,1
1049278590,439.0,152,1
1049283052,1902.5,152,1
1049283298,742.0,152,1
1049284041,1177.0,152,1
1049286672,1092.0,152,1
1049286697,984.0,152,1
1049287069,3153.0,152,1
1049287731,575.0,152,1
1049289127,986.0,99,1
1049289395,1990.0,149,1
1049292113,420.0,152,1
1049292215,1379.0,152,1
1049292516,1296.0,152,1
1049293918,935.5,152,1
1049297414,1840.0,41,2
1049299227,4010.0,6,2
1049299295,932.0,152,1
1049299936,444.0,152,1
1049310215,18033.940000000002,76,3
1049312495,738.0,152,1
1049316823,732.0,152,1
1049318684,4659.5,34,3
1049325005,2170.0,152,1
1049326566,2605.0,152,1
1049327666,2699.5,152,1
1049328023,9621.5,134,3
1049328048,3285.0,152,1
1049328608,3262.0,152,1
1049328760,5231.0,133,3
1049329771,1350.5,152,1
1049333081,15220.5,111,4
1049333856,1966.0,152,1
1049335638,544.0,152,1
1049336729,9294.0,152,1
1049337354,2557.0,35,2
1049337737,6573.0,98,2
1049338076,400.0,144,1
1049339013,3792.0,152,1
1049340502,1569.0,152,1
1049340670,919.0,152,1
1049342502,4984.0,100,2
1049342618,2607.5,33,4
1049349132,5048.0,7,4
1049354542,1975.5,111,1
1049359127,2275.0,142,2
1049361387,4449.5,98,2
1049362783,984.0,80,1
1049368501,713.0,152,1
1049369573,919.0,75,1
1049369603,2781.0,152,1
1049369879,6228.0,121,2
1049371936,717.5,152,1
1049372096,1743.5,152,1
1049373695,614.5,152,1
1049374220,15294.0,65,4
1049374658,2111.0,140,1
1049374956,6452.0,94,4
1049375327,3855.5,33,4
1049376198,1578.0,94,1
1049377492,3820.5,34,3
1049378791,966.0,152,1
1049379814,727.5,152,1
1049380967,8260.0,132,3
1049382483,2784.0,72,3
1049388046,6590.5,116,3
1049390225,362.0,13,1
1049392141,9189.0,141,2
1049396016,501.5,151,1
1049398423,1760.0,151,1
1049399619,2419.0,151,1
1049399794,1438.0,151,1
1049403100,961.0,151,1
1049404222,543.5,151,1
1049404256,902.0,151,1
1049404608,1147.0,151,1
1049406773,2685.0,151,1
1049407361,5227.5,99,3
1049408439,19646.0,65,4
1049409325,574.0,151,1
1049410101,878.0,151,1
1049412533,981.0,151,1
1049413873,553.5,151,1
1049414428,870.5,151,1
1049415284,5608.0,116,2
1049419553,1848.5,151,1
1049420673,1040.0,151,1
1049439602,1314.0,151,1
1049443496,4586.0,88,2
1049444079,1383.5,151,1
1049446310,951.5,151,1
1049448986,1281.0,17,1
1049449685,1757.5,19,3
1049454703,473.5,151,1
1049458217,2665.5,150,2
1049462360,865.0,34,1
1049462871,6672.5,147,2
1049467194,858.5,151,1
1049468193,1678.0,151,1
1049473153,4175.5,151,1
1049476137,2742.0,151,1
1049477816,3275.0,151,1
1049478554,995.5,151,1
1049478913,805.0,151,1
1049480430,1843.5,149,2
1049481184,3073.5,151,1
1049482042,1158.0,151,1
1049482228,473.5,151,1
1049482455,3822.5,151,1
1049483021,1962.5,151,1
1049484095,770.5,151,1
1049484170,834.0,151,1
1049488273,3144.5,151,1
1049488459,3546.0,151,1
1049490490,1933.5,151,1
1049491272,979.5,139,1
1049494323,10950.0,144,3
1049495844,2243.5,147,1
1049497184,505.0,151,1
1049497436,863.0,51,1
1049497518,1198.0,151,1
1049499674,1398.0,151,1
1049499727,1946.0,151,1
1049499995,5954.0,83,2
1049501197,961.0,151,1
1049508227,2203.5,73,3
1049510394,811.0,106,1
1049512410,507.5,150,1
1049512663,471.0,150,1
1049518208,564.0,150,1
1049521315,2165.5,150,1
1049525428,4166.0,131,2
1049525852,556.0,150,1
1049526077,5302.5,118,4
1049530780,592.0,150,1
1049531371,1070.0,150,1
1049531793,2250.0,150,1
1049532104,2301.0,150,1
1049532742,2363.5,144,2
1049533870,1194.0,150,1
1049534840,861.0,150,1
1049537179,971.5,150,1
1049545461,2703.0,150,1
1049548880,1862.5,150,1
1049550347,979.0,150,1
1049551498,1219.0,150,1
1049552340,1328.0,150,1
1049554590,3551.0,150,1
1049556979,1723.0,150,1
1049557142,7994.0,150,1
1049558825,1245.0,141,1
1049559007,1769.5,150,1
1049561337,4581.0,21,3
1049563912,2432.5,79,1
1049565499,927.0,150,1
1049566438,19524.0,141,4
1049572401,993.0,150,1
1049577477,1037.0,150,1
1049578705,3051.0,150,1
1049579041,3673.0,145,2
1049579356,5791.0,150,1
1049580231,2344.0,150,1
1049583129,1513.0,150,1
1049583423,6368.0,53,5
1049586460,2391.0,150,1
1049586476,6278.5,146,2
1049587374,2006.0,150,1
1049588603,1062.0,150,1
1049591073,8787.0,150,1
1049594505,6774.0,144,3
1049595030,1429.0,150,1
1049597466,8848.0,139,2
1049605562,627.5,149,1
1049608653,1516.0,149,1
1049612702,794.0,149,1
1049614547,1371.0,82,1
1049616525,709.0,149,1
1049619408,1555.0,149,1
1049622030,662.5,149,1
1049623420,439.0,149,1
1049623528,907.0,149,1
1049623554,1730.0,149,1
1049623680,995.0,149,1
1049627329,717.0,149,1
1049627990,674.5,149,1
1049629965,1182.0,149,1
1049637747,567.5,149,1
1049638161,805.0,149,1
1049639330,5331.0,71,3
1049639634,768.0,149,1
1049641359,679.5,17,1
1049642335,4858.0,73,2
1049644654,729.5,149,1
1049646502,6215.0,28,3
1049647867,1929.0,149,1
1049648175,6380.0,90,4
1049648487,681.5,44,1
1049648657,1723.0,149,1
1049652218,1301.0,149,1
1049652780,1603.0,149,1
1049654185,980.0,149,1
1049655322,821.0,149,1
1049658726,1933.0,149,1
1049661190,1207.0,149,1
1049665197,2170.0,149,1
1049665738,2218.0,149,1
1049667390,4991.0,49,2
1049668941,1398.0,149,1
1049671278,2003.0,149,1
1049672316,1301.0,149,1
1049672599,13206.0,104,3
1049673374,514.0,149,1
1049675678,7229.0,37,2
1049676992,29748.0,141,3
1049677305,650.0,149,1
1049678943,3649.0,45,2
1049679248,809.0,149,1
1049682120,4859.5,93,2
1049682622,1565.0,149,1
1049686111,1717.0,149,1
1049687001,2037.5,149,1
1049687458,846.0,149,1
1049687512,1582.0,142,2
1049691251,658.5,149,1
1049691298,1935.0,149,1
1049694327,6558.0,149,1
1049695664,792.0,149,1
1049704376,482.0,148,1
1049706207,6347.0,3,3
1049706537,10750.599999999999,34,5
1049708806,776.5,148,1
1049716575,498.0,148,1
1049718032,560.0,148,1
1049718219,1230.0,148,1
1049718591,2317.5,148,1
1049721113,678.0,148,1
1049725007,319.0,148,1
1049725913,436.0,148,1
1049728019,540.0,148,1
1049729684,1268.0,148,1
1049729747,6305.5,144,2
1049729780,512.0,148,1
1049730459,568.0,148,1
1049730910,1064.5,148,1
1049730937,1018.5,148,1
1049732753,1504.0,148,1
1049733384,957.5,148,1
1049733829,982.0,148,1
1049737871,695.0,148,1
1049739858,2526.5,148,1
1049741708,1032.5,148,1
1049751919,60.0,148,1
1049757013,2636.0,148,1
1049761491,508.0,148,1
1049765265,1496.0,132,2
1049765851,1015.0,148,1
1049767462,1028.0,148,1
1049776623,566.0,148,1
1049779343,6354.0,126,2
1049783660,640.0,148,1
1049784299,688.0,148,1
1049794646,1525.0,23,2
1049800597,1524.0,148,1
1049801648,605.5,148,1
1049801967,1131.0,148,1
1049803021,3072.0,148,1
1049804426,782.0,148,1
1049804599,917.0,148,1
1049808836,702.0,148,1
1049810915,1816.0,148,1
1049812131,3410.0,148,1
1049814438,3171.0,148,1
1049833050,1488.0,148,1
1049834044,4480.0,148,1
1049835911,3520.5,49,5
1049839255,574.0,148,1
1049839542,5516.0,126,3
1049849635,1966.0,147,1
1049855348,599.0,147,1
1049856184,962.0,147,1
1049860805,5595.040000000001,32,3
1049861655,1261.5,147,1
1049863975,883.5,147,1
1049863986,874.0,147,1
1049865137,542.0,147,1
1049865192,671.0,147,1
1049865900,2426.0,12,3
1049866816,628.5,147,1
1049867612,5909.0,55,3
1049873698,3984.5499999999997,132,4
1049874783,337.0,147,1
1049879302,1906.0,147,1
1049881675,2349.0,147,1
1049882202,821.0,147,1
1049882659,2203.5,147,1
1049884901,704.0,147,1
1049890058,2034.0,147,1
1049890938,1449.0,147,1
1049891913,1611.0,37,2
1049897632,1007.0,147,1
1049898225,584.5,72,1
1049899653,685.5,147,1
1049903609,1133.0,147,1
1049914741,5830.0,142,2
1049916638,10680.0,72,3
1049918356,1259.0,57,1
1049919054,8398.5,45,5
1049921314,764.0,112,1
1049926154,1314.5,147,1
1049928114,739.0,147,1
1049928783,9830.0,116,2
1049929963,1395.5,62,1
1049930565,2642.0,144,2
1049932159,833.0,147,1
1049933920,2332.0,147,1
1049934605,8568.0,143,2
1049935380,2340.5,1,2
1049937717,2410.0,147,1
1049943262,7422.0,139,2
1049947054,1488.5,146,1
1049948392,1311.0,146,1
1049950575,2069.5,146,1
1049951608,1384.5,146,1
1049952896,1003.0,146,1
1049953346,442.5,56,1
1049954522,760.0,146,1
1049956834,1499.0,146,1
1049960432,1063.0,146,1
1049963201,1192.0,146,1
1049965020,490.0,146,1
1049965994,1067.5,146,1
1049966862,886.5,146,1
1049969209,1752.5,146,1
1049972643,2249.0,146,1
1049973916,2431.0,146,1
1049978492,8587.0,31,5
1049990899,1250.0,73,2
1049991454,494.5,111,1
1049996164,696.0,146,1
1049996477,4044.5,52,2
1050000163,1024.0,146,1
1050001705,5620.0,123,3
1050002095,557.0,135,1
1050008798,650.5,146,1
1050013139,1988.0,146,1
1050014207,720.0,146,1
1050014828,617.0,146,1
1050018201,590.0,146,1
1050018828,843.0,146,1
1050021115,11604.5,146,1
1050026299,902.0,144,1
1050030102,675.5,146,1
1050032217,2167.0,146,1
1050037029,841.0,22,1
1050038565,1549.0,146,1
1050041158,1384.5,101,1
1050042107,4975.5,140,3
1050044631,4043.0,30,3
1050044647,5091.0,80,4
1050047706,8013.0,126,2
1050049951,6591.0,144,2
1050054629,685.0,145,1
1050058884,1773.0,145,1
1050061136,1188.0,144,1
1050062451,684.0,145,1
1050066829,1174.5,73,1
1050069655,918.0,145,1
1050070050,2347.5,145,1
1050070486,930.5,145,1
1050071271,822.5,145,1
1050079460,1186.0,145,1
1050084900,1241.0,145,1
1050087086,1335.5,145,1
1050090584,2156.5,70,2
1050092409,556.5,145,1
1050093399,801.5,145,1
1050101536,1022.0,145,1
1050104865,1943.0,145,1
1050105675,3065.0,145,1
1050112612,2032.0,145,1
1050114429,974.0,145,1
1050115443,14684.0,73,4
1050118034,1003.0,145,1
1050122645,820.5,145,1
1050123039,2876.5,145,1
1050125717,917.5,145,1
1050129237,1112.5,145,1
1050134927,2084.0,145,1
1050136543,1398.0,145,1
1050138033,10119.0,137,2
1050139270,1781.0,34,3
1050144156,2903.0,23,3
1050146174,1636.0,145,1
1050146477,1009.0,145,1
1050150743,9735.0,137,2
1050152604,1387.5,145,1
1050154143,4765.0,63,3
1050158402,1163.5,145,1
1050159702,7107.0,144,2
1050186902,824.0,144,1
1050187183,744.0,144,1
1050191370,2071.0,126,1
1050192332,2513.0,144,1
1050192415,2010.0,144,1
1050192633,790.0,144,1
1050196922,951.5,144,1
1050197606,1863.0,144,1
1050197796,1049.0,144,1
1050198495,1855.0,144,1
1050200932,596.0,144,1
1050201286,9379.0,138,2
1050202216,1094.0,144,1
1050205357,874.5,144,1
1050208373,2273.5,144,1
1050208390,7810.5,144,1
1050211515,1071.0,144,1
1050214701,1848.5,144,1
1050215490,1728.0,87,1
1050216256,588.0,144,1
1050222174,1591.0,34,1
1050222949,1805.0,144,1
1050224299,895.0,144,1
1050225216,2109.0,144,1
1050225463,1528.0,133,1
1050227126,2188.0,144,1
1050230403,1235.06,144,1
1050230601,1128.0,113,1
1050231412,1432.0,97,2
1050232981,1238.5,105,2
1050233414,1026.5,144,1
1050233612,7335.0,36,2
1050233997,2915.0,10,1
1050236100,493.5,144,1
1050237593,2199.0,33,1
1050238168,3097.5,7,5
1050241699,1067.0,144,1
1050242830,1081.5,144,1
1050243258,9515.0,139,2
1050244263,516.0,144,1
1050246207,1941.0,144,1
1050247680,2122.0,144,1
1050248267,386.0,144,1
1050248856,2031.0,144,1
1050251714,12764.0,63,2
1050253586,1610.0,144,1
1050261938,590.0,72,1
1050263857,961.5,143,1
1050264073,1954.0,26,2
1050266092,780.0,143,1
1050274172,5791.0,117,2
1050276337,2305.0,143,1
1050276876,1685.0,143,1
1050277438,2270.0,143,1
1050280969,18549.0,40,9
1050283852,796.0,143,1
1050284085,723.0,143,1
1050284907,700.0,143,1
1050285117,894.5,143,1
1050285860,1547.0,53,2
1050287323,2288.0,143,1
1050296736,467.0,143,1
1050299066,766.0,143,1
1050299208,802.0,143,1
1050299342,1805.5,143,1
1050301740,2106.5,108,1
1050302915,864.0,143,1
1050303256,962.0,34,1
1050303310,718.0,143,1
1050303936,1157.0,143,1
1050311424,1224.0,23,1
1050316557,1467.0,143,1
1050316685,1152.0,143,1
1050316862,855.0,143,1
1050317089,4719.0,63,2
1050317700,1733.0,143,1
1050318420,845.0,143,1
1050318610,1500.0,143,1
1050327735,917.5,143,1
1050329445,2160.0,143,1
1050329787,626.5,143,1
1050331302,2757.0,24,2
1050331797,3240.0,143,1
1050338020,1386.0,143,1
1050338698,13059.5,81,3
1050339850,962.0,7,1
1050340258,1376.0,143,1
1050341773,1820.0,143,1
1050343557,4199.0,127,2
1050344699,3234.0,143,1
1050348183,867.0,143,1
1050350330,1461.5,143,1
1050389941,1337.5,118,1
1050390117,1324.0,35,1
1050393630,2244.0,131,1
1050395374,5034.0,101,4
1050395688,583.0,142,1
1050399493,1212.0,142,1
1050400869,1027.5,97,1
1050401190,3200.5,142,1
1050402941,1072.0,142,1
1050403529,1042.0,31,1
1050404259,883.0,142,1
1050404939,764.5,142,1
1050405212,488.0,142,1
1050407413,2547.0,142,1
1050408292,523.5,110,1
1050410458,1472.0,142,1
1050411081,2035.0,142,1
1050412824,8406.5,72,2
1050414114,1791.0,142,1
1050414526,1349.0,29,1
1050414597,827.0,142,1
1050418792,1475.0,53,1
1050427995,378.0,142,1
1050428698,1722.0,142,1
1050431979,556.0,142,1
1050432378,1240.0,142,1
1050433681,1951.0,142,1
1050433839,3394.0,142,1
1050434117,1144.5,142,1
1050435835,1918.0,7,1
1050439095,963.0,142,1
1050440668,608.0,142,1
1050440983,2632.5,8,4
1050442905,2188.0,142,1
1050445681,843.0,142,1
1050446294,1770.0,142,1
1050447421,527.0,142,1
1050447637,1038.0,74,1
1050449187,2099.0,142,1
1050449742,3603.0,10,2
1050450665,6071.0,142,1
1050455488,597.5,4,1
1050458823,826.0,142,1
1050458985,1229.5,142,1
1050459644,1312.0,142,1
1050459858,1078.0,142,1
1050461023,8243.0,97,3
1050482393,1402.5,84,2
1050486795,885.0,141,1
1050487593,746.0,141,1
1050490337,614.0,141,1
1050495611,4502.0,72,2
1050496476,757.0,141,1
1050496794,884.5,141,1
1050632795,559.0,141,1
1050640008,574.0,141,1
1050640755,1117.0,141,1
1050641799,566.5,141,1
1050641913,4649.5,21,5
1050642948,1338.0,141,1
1050643340,552.5,141,1
1050643557,712.0,141,1
1050643928,2153.5,5,3
1050644548,1055.5,141,1
1050646344,2264.5,32,3
1050648524,1693.5,141,1
1050653933,1143.5,141,1
1050654020,6709.0,5,2
1050660364,1287.0,141,1
1050661548,986.5,141,1
1050664504,1429.0,141,1
1050664701,1821.0,141,1
1050666116,1122.0,141,1
1050667083,1156.5,141,1
1050668421,4936.0,114,2
1050668867,1104.0,26,1
1050671075,763.0,141,1
1050671874,477.0,141,1
1050671971,1285.0,141,1
1050676528,3425.0,125,2
1050683548,1305.0,16,2
1050689066,1584.0,140,1
1050699066,5813.0,7,3
1050699266,669.0,140,1
1050701976,5096.5,135,2
1050702651,1964.0,140,1
1050704269,746.0,140,1
1050708966,746.0,140,1
1050714584,1233.5,140,1
1050714627,493.5,140,1
1050716197,1039.0,140,1
1050718785,766.0,140,1
1050728187,337.0,140,1
1050730043,1910.0,140,1
1050738397,2467.0,140,1
1050743057,633.0,140,1
1050748824,1111.0,140,1
1050750711,880.0,101,1
1050752630,7864.0,40,4
1050755202,1135.0,140,1
1050756812,406.5,48,1
1050756911,1472.5,82,2
1050757420,2316.0,140,1
1050758130,6514.0,105,3
1050760603,1008.0,140,1
1050761218,6330.5,134,2
1050763501,609.0,76,1
1050764388,1595.0,140,1
1050766537,8570.5,4,6
1050766596,585.0,140,1
1050767269,1422.5,140,1
1050788929,1556.0,139,1
1050793758,2171.0,139,1
1050798659,1387.5,139,1
1050811818,9517.0,139,1
1050824916,946.5,139,1
1050831927,583.5,74,1
1050832589,1980.5,139,1
1050835986,7095.0,134,2
1050838121,484.0,139,1
1050845795,832.5,139,1
1050851517,3476.0,139,1
1050855239,949.0,139,1
1050860171,1143.0,139,1
1050862262,904.0,139,1
1050870492,2817.0,2,3
1050870858,5640.0,139,1
1050872027,4976.0,139,1
1050875649,1519.5,139,1
1050876745,923.0,139,1
1050877462,5454.0,41,4
1050879044,743.0,139,1
1050879181,1673.0,139,1
1050882662,1667.5,44,2
1050887524,766.0,139,1
1050898980,1517.5,125,2
1050914451,1836.0,138,1
1050918872,381.5,138,1
1050929502,4426.0,138,1
1050946957,1314.0,138,1
1050950265,1313.0,111,2
1050960330,1129.0,3,2
1050965643,1355.5,48,2
1050972543,1680.0,138,1
1050973785,1124.0,93,1
1050980018,719.0,138,1
1050983411,552.5,138,1
1050987381,1424.0,5,2
1050991579,3507.0,79,3
1051010127,1035.05,137,1
1051013457,933.0,137,1
1051274439,1441.0,137,1
1051279130,3710.0,130,4
1051288937,1855.0,75,1
1051294791,8284.0,137,1
1051296620,1438.0,137,1
1051298785,12829.0,82,2
1051304820,3277.5,5,3
1051479914,934.0,136,1
1051574250,872.5,136,1
1052242944,2471.0,67,2
1052248458,1273.5,41,1
1052324031,2138.0,136,1
1052328919,2752.5,28,3
1052332440,723.5,46,1
1052332473,2595.0,42,2
1052333322,2384.0,136,1
1052335562,555.5,136,1
1052337892,775.0,136,1
1052338791,925.5,136,1
1052340638,1386.5,136,1
1052341198,735.0,136,1
1052342914,1219.0,136,1
1052344280,1313.5,136,1
1052398339,6303.0,73,2
1052909395,37953.5,84,4
1053701397,605.5,135,1
1053705582,1082.0,135,1
1053739332,1984.0,78,2
1053749348,4606.0,135,1
1053777653,475.5,135,1
1053781832,677.5,135,1
1053785046,1708.0,135,1
1053789119,576.0,135,1
1053791164,566.5,86,1
1053796868,1052.0,135,1
1053799475,644.0,135,1
1053800646,3848.5,12,4
1053802012,7815.4400000000005,30,2
1053802699,4242.0,135,1
1053893436,687.0,134,1
1053904680,974.5,134,1
1053929452,1292.0,134,1
1053942874,492.0,134,1
1053958169,1289.0,134,1
1053959218,1445.0,134,1
1053959833,4501.5,47,2
1053960771,1162.0,134,1
1053963640,7949.0,12,2
1054857022,12746.0,133,1
1054864754,1699.0,133,1
1054866956,665.5,133,1
1054869342,678.5,133,1
1054869691,456.0,133,1
1054870190,1662.0,133,1
1054876031,1693.0,133,1
1054878137,819.5,75,1
1054878509,5113.5,62,5
1054880127,1052.5,133,1
1054882620,832.0,133,1
1054894756,4595.0,122,2
1054898877,7173.5,125,2
1054900082,1835.5,28,1
1054903288,16689.0,102,2
1054906449,1313.0,133,1
1054908861,2131.0,133,1
1054918840,1554.0,132,1
1054924358,559.0,132,1
1054932578,808.5,132,1
1054934555,873.0,132,1
1054940563,1066.5,132,1
1054942168,3818.5,105,4
1054943513,630.0,132,1
1054943782,2055.0,76,2
1054946408,2252.0,132,1
1054948533,7750.0,132,1
1054948910,4346.0,89,2
1054950126,12103.0,113,3
1054953620,8751.0,22,5
1054974943,2533.5,19,3
1054975137,1106.0,132,1
1054975417,4399.5,87,5
1054978267,887.0,132,1
1054981064,938.0,132,1
1054983011,5987.0,94,3
1054987585,558.0,132,1
1054988423,1483.0,132,1
1054999906,790.0,82,1
1055000600,2435.5,132,1
1055003602,10726.0,17,6
1055004137,997.0,132,1
1055004663,398.5,132,1
1055005555,6981.0,118,3
1055016254,3999.0,18,5
1055016639,1123.0,132,1
1055017590,1150.0,27,2
1055018831,7066.0,71,2
1055020021,14518.0,72,3
1055020965,1402.0,132,1
1055024851,6465.0,94,3
1055025200,15697.0,73,2
1055029903,6049.0,132,1
1055041814,387.0,131,1
1055042456,1002.0,131,1
1055053557,3475.0,9,4
1055057300,2662.5,34,2
1055057513,1263.0,131,1
1055058909,1417.0,131,1
1055066155,1671.0,131,1
1055069904,905.0,90,1
1055075231,1908.5,131,1
1055075462,2110.5,32,2
1055090792,414.5,131,1
1055097793,1266.5,131,1
1055101486,1533.0,131,1
1055102128,1022.0,131,1
1055103523,1337.5,10,2
1055105070,614.5,50,1
1055106422,22964.5,2,13
1055119219,791.0,74,1
1055121085,1609.0,40,2
1055125405,1631.0,131,1
1055132174,1094.0,131,1
1055134172,1483.0,131,1
1055136326,6127.5,19,2
1055137751,1102.5,131,1
1055138510,974.5,131,1
1055139918,2178.0,131,1
1055140665,10285.0,131,1
1055141947,3094.0,5,4
1055158557,700.0,130,1
1055184796,918.0,65,1
1055192906,1184.5,130,1
1055201330,511.5,130,1
1055206001,1275.0,130,1
1055208277,900.0,130,1
1055208769,1007.0,38,1
1055214974,5442.0,37,3
1055215705,984.0,26,2
1055218782,12654.0,130,1
1055236635,2055.0,129,1
1055239467,499.0,126,1
1055266798,4590.0,97,2
1055267153,876.5,129,1
1055287740,605.0,129,1
1055291446,1310.0,129,1
1055296365,1151.5,129,1
1055337832,938.5,128,1
1055343515,914.0,128,1
1055345770,931.0,128,1
1055358235,628.0,128,1
1055376162,1917.5,36,2
1055384257,725.5,128,1
1055385774,1052.0,128,1
1055395086,847.5,128,1
1055395918,5583.0,3,5
1055396507,1298.0,55,2
1055400238,682.0,128,1
1055408561,26004.0,18,9
1055506840,673.0,127,1
1055512494,591.0,127,1
1055513634,1125.0,19,1
1055519562,374.0,127,1
1055523057,1946.5,127,1
1055570160,819.0,127,1
1055574904,2265.0,127,1
1055578157,781.0,127,1
1055586124,1222.0,127,1
1055588255,348.5,127,1
1055589060,1536.5,127,1
1055606890,5635.5,37,3
1055606902,788.0,127,1
1055617238,663.5,109,1
1055713980,1495.0,126,1
1055730263,978.5,126,1
1055733195,813.0,126,1
1055803143,690.0,126,1
1055811421,54391.0,10,15
1055817723,1505.5,126,1
1055821811,21374.0,126,1
1055823514,926.0,126,1
1055823748,3379.0,126,1
1055824215,1189.0,126,1
1055824596,1422.0,101,1
1055825737,474.0,126,1
1055826740,2232.0,126,1
1055828273,2103.06,30,3
1055828316,2015.0,126,1
1055836627,1428.5,126,1
1055837027,893.0,126,1
1055850152,1988.0,126,1
1055853129,6064.0,103,2
1055854259,569.0,112,1
1055861964,827.5,126,1
1055862555,6117.0,122,2
1055864501,1418.5,53,2
1055864619,2768.0,126,1
1055866380,4668.0,126,1
1055869242,900.0,64,2
1055869658,1902.5,33,3
1055870759,1335.5,126,1
1055873357,3796.0,126,1
1055888608,764.0,125,1
1055897195,1282.5,125,1
1055897353,1884.5,125,1
1055901535,6042.5,125,1
1055902117,5445.0,125,1
1055908286,398.5,125,1
1055913408,1132.0,125,1
1055915334,662.5,125,1
1055915696,639.0,125,1
1055919908,1260.0,125,1
1055920247,6738.0,99,3
1055923854,1358.0,125,1
1055942882,654.0,125,1
1055947972,1254.5,125,1
1055949964,1131.0,120,1
1055949971,1427.0,54,1
1055958490,647.0,125,1
1055964312,1190.0,125,1
1055964706,392.5,124,1
1055967565,518.0,125,1
1055967691,2584.0,125,1
1055968197,652.0,125,1
1055969325,952.0,125,1
1055974418,1540.0,125,1
