会员编号,money,recent,frequency,sex,age
1040412330,761.5,12,18,1,32
1040413689,514.0,12,14,1,33
1040413976,1313.0,12,22,2,60
1040415577,879.0,12,21,1,39
1040416030,747.0,12,23,1,24
1040416779,1385.5,12,23,1,28
1040418826,376.0,12,19,2,41
1040419292,1136.0,12,19,2,27
1040419945,560.0,12,19,2,26
1040420085,877.5,12,20,2,37
1040421172,945.0,12,17,1,35
1040422161,1740.5,12,28,2,51
1040423194,1394.0,12,20,2,30
1040423335,723.0,12,19,2,40
1040423744,1908.0,12,21,2,47
1040423934,497.0,12,20,1,25
1040423978,1076.0,12,25,1,34
1040424104,1208.0,12,26,1,29
1040424183,1028.5,12,20,2,51
1040425359,1091.0,12,21,2,36
1040425740,724.0,12,21,2,23
1040428699,493.0,12,22,2,37
1040430908,881.0,12,21,1,31
1040433452,565.5,12,22,2,31
1040434744,946.5,12,24,2,27
1040436438,600.0,12,16,1,30
1040439614,361.0,12,18,2,20
1040439630,2287.5,12,26,1,25
1040439972,743.5,12,19,2,29
1040440475,1243.0,12,22,2,34
1040440883,540.0,12,22,2,28
1040442134,777.0,12,26,1,30
1040443896,338.0,12,17,2,32
1040445153,2282.0,12,33,2,35
1040445359,927.5,12,23,2,35
1040447714,1833.0,12,24,2,28
1040447891,569.0,12,20,1,51
1040447954,542.5,12,17,1,26
1040448260,447.0,12,20,1,31
1040448299,647.0,12,21,2,25
1040448323,1605.0,12,24,2,41
1040448357,485.0,12,15,2,28
1040449109,1752.5,12,24,1,32
1040449718,1190.0,12,20,1,29
1040450382,2456.0,12,31,1,39
1040450416,1019.0,12,19,2,22
1040451046,823.0,12,21,2,46
1040451195,753.5,12,17,2,30
1040451733,744.0,12,19,2,21
1040452658,1635.5,12,30,2,35
1040453181,691.5,12,23,1,25
1040454087,1012.0,12,29,1,28
1040454322,1498.0,12,24,1,6
1040454977,1354.0,12,27,1,29
1040455327,640.5,12,19,1,29
1040455949,709.0,12,17,2,30
1040455951,2175.0,12,26,1,39
1040456335,472.0,12,14,1,30
1040456620,733.5,12,23,2,29
1040456792,990.0,12,22,2,54
1040456841,1230.5,12,26,2,32
1040457794,1498.0,12,23,2,35
1040457878,1457.0,12,26,2,44
1040458333,764.5,12,19,2,31
1040458514,819.5,12,20,2,31
1040459256,1786.0,12,24,1,38
1040462855,821.0,12,14,2,28
1040463775,598.5,12,20,1,5
1040464516,5215.0,12,27,2,2
1040464594,1043.0,12,22,2,36
1040465194,1283.0,12,26,2,28
1040465466,773.5,12,23,1,27
1040465727,980.0,12,18,2,47
1040466464,991.5,12,21,1,27
1040466809,3515.0,12,28,2,28
1040467360,1240.5,12,28,2,42
1040467780,638.0,12,15,2,26
1040467983,786.5,12,18,2,28
1040468668,1637.0,12,22,2,30
1040468802,786.0,12,20,2,24
1040469064,2203.0,12,27,1,32
1040469133,467.0,12,20,2,33
1040469811,808.0,12,18,2,37
1040472772,580.0,12,17,2,37
1040473105,330.0,12,16,2,24
1040675294,4704.0,11,28,2,2
1040700239,1594.0,11,23,2,32
1040710151,689.0,11,16,2,22
1040710902,861.5,11,18,1,32
1040712163,839.0,11,14,1,30
1040713786,1649.5,11,28,1,25
1040713893,2340.0,11,23,1,31
1040716128,1122.0,11,22,2,40
1040716513,586.0,11,17,2,41
1040719337,1006.0,11,24,1,34
1040720215,1266.5,11,25,1,28
1040720712,2021.5,11,29,2,37
1040721397,1018.0,11,23,2,29
1040721835,1727.0,11,26,1,26
1040721873,372.0,11,18,2,30
1040722094,494.5,11,17,1,30
1040722477,1310.0,11,26,1,32
1040722562,627.0,11,22,2,30
1040724702,818.5,11,22,1,30
1040725269,3199.0,11,28,2,38
1040725549,1072.0,11,20,2,24
1040725686,599.0,11,20,1,37
1040725785,632.5,11,19,1,36
1040728704,1729.0,11,29,1,41
1040737290,650.5,11,22,1,30
1040738391,411.0,1,18,2,45
1040738719,2978.5,11,36,1,37
1040738766,906.0,11,20,1,31
1040739457,832.0,11,21,2,37
1040741100,5074.0,11,24,1,2
1040743945,1158.0,11,18,1,37
1040745508,1461.5,3,22,1,43
1040746136,662.0,11,15,2,29
1040746265,7112.0,11,42,2,2
1040747567,1706.0,11,22,1,30
1040748530,1602.0,11,27,2,54
1040748971,439.0,11,20,1,45
1040749479,2076.0,11,19,2,2
1040752211,560.0,11,19,1,26
1040752721,977.5,11,21,1,34
1040753135,997.0,11,21,2,37
1040754246,1561.5,11,26,1,36
1040756896,1397.0,11,29,2,37
1040757571,2482.0,11,31,2,34
1040757672,1174.0,11,22,1,29
1040757688,849.0,11,19,2,28
1040757892,2224.0,11,27,2,41
1040758320,1328.0,8,23,2,26
1040758656,808.5,11,24,1,26
1040760402,402.0,11,12,2,56
1040761203,816.5,11,23,2,33
1040761431,343.0,11,18,2,25
1040761653,1003.5,11,22,1,36
1040763555,1649.0,11,26,2,31
1040763877,1074.0,11,17,1,26
1040763924,2533.0,11,27,2,36
1040764634,1424.5,11,23,2,20
1040765104,1146.0,11,27,2,47
1040766038,2349.0,11,32,1,28
1040766655,2694.5,11,32,2,38
1040767870,2038.0,11,26,1,25
1040768978,1817.0,11,31,1,37
1040769265,308.0,11,18,1,54
1040769549,898.0,11,23,1,39
1040769572,1902.0,11,22,1,37
1040769780,779.5,11,27,1,29
1040770143,1035.0,11,23,1,28
1040771311,2684.0,11,24,1,36
1040771874,2920.0,11,28,2,37
1040772050,1551.0,11,28,1,39
1040772458,564.0,11,22,1,25
1040772546,2069.0,11,29,2,32
1040772617,4408.0,11,27,1,37
1040772776,1356.0,11,23,1,24
1040772844,852.0,11,15,1,27
1040773283,3654.5,11,33,2,32
1040773297,1385.0,11,14,1,28
1040773840,1587.5,11,27,2,27
1040773955,1512.0,11,29,1,8
1040774213,1909.5,11,22,2,29
1040774725,1396.0,11,25,1,32
1040774848,447.5,11,17,2,38
1040774998,1238.0,11,23,1,29
1040775393,631.0,11,19,1,24
1040776440,1177.0,11,27,1,34
1040776902,1098.5,11,22,1,46
1040777388,1543.0,11,29,2,25
1040777392,1409.5,11,25,2,43
1040778073,696.5,11,19,2,21
1040778259,703.5,11,19,1,33
1040778500,1425.0,11,25,2,32
1040779253,273.0,11,15,1,24
1040779545,1055.0,11,19,1,30
1040780950,2274.5,11,28,1,27
1040780975,2403.5,11,30,2,31
1040781353,1208.0,11,24,2,46
1040781480,3539.0,11,28,2,17
1040781696,873.5,11,24,1,52
1040782254,2581.0,11,30,2,40
1040782614,1963.5,11,29,2,29
1040783132,1200.5,11,29,2,28
1040783407,3353.0,11,32,2,30
1040783740,3011.0,11,32,2,34
1040783759,1983.0,11,29,1,35
1040785623,390.0,11,14,2,25
1040787716,1864.0,11,27,1,28
1040789422,1446.0,11,24,2,19
1040804623,802.0,10,22,1,30
1040812174,434.0,10,17,2,29
1040813274,1455.0,10,18,2,15
1040814492,826.0,10,21,1,23
1040818392,358.0,10,15,2,28
1040818994,654.0,10,21,2,31
1040819646,1381.0,10,14,2,37
1040820103,474.5,10,19,1,18
1040820202,578.0,10,17,1,36
1040821598,3716.0,10,24,1,37
1040822250,1731.0,10,28,1,55
1040823422,911.5,10,26,1,48
1040823580,1601.0,10,24,1,59
1040823601,568.0,10,21,1,24
1040824562,1630.0,10,25,2,31
1040824574,1096.0,10,24,2,32
1040824626,616.0,10,24,2,25
1040829689,801.0,10,26,1,34
1040831361,1703.0,10,23,2,20
1040891477,663.0,10,22,1,27
1040891909,1054.0,10,20,2,23
1040891947,536.0,10,21,1,31
1040893155,913.5,10,20,2,37
1040894011,1796.0,10,27,2,32
1040895023,1517.0,10,24,1,41
1040895120,582.0,10,19,2,31
1040895790,867.5,10,18,1,23
1040895901,848.5,10,27,1,30
1040897207,2269.0,10,27,1,17
1040897786,912.5,10,19,1,26
1040899685,1309.5,10,29,1,31
1040901879,1394.0,10,25,1,32
1040904448,1352.0,10,24,1,23
1040906934,456.0,10,16,1,32
1040908796,1036.0,10,26,2,32
1040909502,596.0,10,18,2,28
1040909703,966.0,10,22,2,34
1040910572,1145.0,10,22,2,38
1040911179,1048.5,10,18,1,32
1040911409,1057.0,10,22,1,35
1040911422,774.0,10,22,2,42
1040911802,1582.5,10,31,2,29
1040912172,400.0,10,15,2,32
1040912693,2567.0,10,26,1,32
1040913113,684.0,10,19,1,30
1040913154,734.0,10,21,1,26
1040913890,914.0,10,24,2,30
1040914896,807.0,10,23,2,23
1040915034,2042.0,10,28,2,36
1040915252,888.0,10,19,1,33
1040916310,1369.0,10,23,2,37
1040917688,2176.0,10,25,2,40
1040918149,1252.0,10,17,2,44
1040918624,559.0,10,13,1,35
1040918750,1858.0,10,30,2,27
1040921039,1010.0,10,20,2,29
1040922206,747.0,10,21,2,27
1040923143,2481.0,10,26,2,31
1040923541,942.5,10,22,1,41
1040923838,1670.5,10,28,2,28
1040923840,585.5,10,18,2,28
1040924414,3139.0,10,25,2,28
1040924566,1614.5,9,28,1,46
1040925594,693.0,10,24,2,32
1040925831,743.0,10,18,2,16
1040925937,2699.0,10,26,2,37
1040926762,1130.0,10,24,2,39
1040927202,2789.0,10,31,2,33
1040927548,546.5,10,18,2,29
1040928312,2025.0,10,21,1,21
1040928339,1245.5,10,27,2,24
1040928792,2854.0,10,32,1,32
1040929429,951.5,10,26,1,42
1040930670,1095.0,10,22,2,32
1040931160,571.0,10,19,1,22
1040931190,899.5,10,24,1,20
1040931391,1605.5,10,19,1,37
1040931549,1047.0,10,23,1,23
1040931691,1431.0,10,20,1,46
1040932742,815.5,10,19,1,23
1040933101,1016.0,10,25,2,37
1040933275,3646.0,10,30,1,45
1040933443,4049.5,10,35,2,32
1040933786,591.0,10,25,2,26
1040934757,564.0,10,20,2,29
1040935192,647.5,10,18,2,49
1040935743,566.0,10,19,2,27
1040936205,989.5,10,22,1,38
1040936468,1641.0,10,27,1,30
1040937624,2598.5,10,31,1,35
1040938413,722.0,10,18,2,20
1040938424,1983.0,10,23,2,30
1040938919,1448.0,10,27,1,27
1040939063,1000.5,10,24,2,28
1040939282,1415.0,10,22,2,32
1040941748,1023.0,10,20,2,45
1040941844,1971.0,10,23,1,29
1040941975,424.0,10,18,2,29
1040942258,1165.0,10,21,2,38
1040942482,743.5,10,18,1,29
1040943205,558.5,10,20,1,32
1040943287,1631.0,10,25,2,30
1040943595,1727.0,10,26,2,32
1040943714,1545.0,10,23,2,39
1040944212,422.0,10,20,2,28
1040945727,2853.0,10,28,2,35
1040946059,2225.5,10,25,2,37
1040946092,1153.0,10,20,1,30
1040959407,2371.0,9,32,2,39
1040962482,1220.5,9,17,1,29
1040962780,1196.0,9,17,1,29
1040966618,1237.0,9,22,2,36
1040974719,2619.0,4,43,2,32
1040974841,824.5,9,16,2,23
1040975092,1360.0,9,23,1,18
1040975322,834.0,9,21,1,50
1040975536,1178.0,9,22,1,51
1040975935,816.0,9,21,1,35
1040978100,2067.0,9,26,2,33
1040980622,494.5,9,20,2,56
1040980722,1407.0,9,28,2,36
1040981526,1174.0,9,22,2,36
1040982545,1935.0,9,30,1,36
1040982827,807.5,9,20,2,37
1040982924,1435.0,9,23,2,37
1040982963,857.0,9,22,2,32
1040982987,513.0500000000001,9,20,1,25
1040983431,1143.0,9,23,2,33
1040984073,479.5,9,20,1,26
1040985076,1951.0,9,23,2,39
1040988045,1240.0,9,24,2,35
1040988324,3972.0,9,56,2,2
1040989670,940.0,9,19,2,38
1040990057,991.0,9,24,1,24
1040990859,1827.0,9,31,2,36
1040991407,1275.0,9,21,2,50
1040991425,647.0,9,20,2,35
1040992585,1136.0,9,24,2,22
1040993966,783.0,9,20,1,29
1040994003,742.0,9,22,1,30
1040994037,710.5,9,20,1,24
1040995053,485.0,9,17,1,37
1040995787,1981.0,9,27,1,24
1040996429,740.0,9,21,2,22
1040998921,1153.0,9,16,2,28
1041000330,1087.0,9,21,2,34
1041000392,4320.5,9,30,2,51
1041003468,437.5,9,18,1,29
1041006140,1039.0,9,24,1,32
1041007741,1409.0,9,22,1,34
1041010800,952.0,9,20,2,24
1041011807,664.0,9,19,1,32
1041015032,515.0,9,17,1,31
1041017295,1968.0,9,25,1,37
1041017840,1497.0,9,29,2,27
1041018043,897.0,9,22,1,25
1041018832,2235.0,9,28,2,25
1041019146,2653.0,9,26,2,37
1041020215,602.5,9,17,1,35
1041021983,1071.0,9,20,1,30
1041024280,542.0,9,18,2,36
1041025879,517.0,9,18,2,25
1041026123,918.0,9,22,1,32
1041026486,834.0,9,20,1,35
1041027629,1074.5,9,19,2,26
1041027652,368.0,9,18,2,30
1041030317,680.0,9,19,1,29
1041030786,755.0,9,18,2,25
1041030875,1261.5,9,26,1,25
1041031401,1498.5,9,23,1,28
1041032434,725.0,9,22,2,40
1041032518,1874.0,9,30,2,35
1041032648,1424.0,9,27,1,31
1041034091,1757.5,9,28,2,34
1041034577,2901.0,9,34,1,23
1041035109,349.5,9,20,2,34
1041035244,490.0,9,22,2,35
1041036181,669.0,9,19,2,31
1041036503,1260.0,9,24,1,26
1041036944,1959.0,7,27,1,25
1041036989,1168.0,9,31,1,27
1041037276,865.0,9,19,2,22
1041037614,519.0,9,19,2,31
1041037718,736.0,9,15,1,25
1041037748,729.5,9,22,2,28
1041039089,585.0,9,22,2,21
1041042794,1341.0,9,28,1,27
1041042914,697.0,9,17,1,29
1041043954,409.0,9,16,2,32
1041044109,1440.5,9,27,2,46
1041044212,1283.0,9,13,1,37
1041044409,899.5,9,22,2,31
1041045076,837.0,9,25,1,31
1041045147,2173.0,9,27,2,31
1041045159,1973.5,9,26,2,40
1041045246,1205.5,9,19,2,34
1041045495,385.5,9,20,1,32
1041045759,762.0,9,19,1,35
1041046145,1496.0,9,27,2,34
1041046558,595.5,9,18,2,22
1041046629,4429.0,9,29,1,2
1041046721,1458.5,9,25,1,36
1041046910,1908.5,9,28,2,52
1041046916,1536.0,9,30,2,35
1041047420,772.5,9,19,2,28
1041047458,1157.5,9,24,2,32
1041048297,1453.5,9,26,2,30
1041048602,1109.0,9,21,2,39
1041049059,1752.0,9,25,1,37
1041049273,1401.5,9,27,1,44
1041049377,2782.5,9,28,1,52
1041050743,1595.0,9,26,2,21
1041050876,969.5,9,29,1,25
1041051173,478.5,9,18,1,25
1041052545,2702.5,9,30,1,38
1041054446,1376.5,9,27,2,40
1041054495,1704.5,9,29,1,27
1041055304,3496.0,9,34,1,2
1041056261,1752.0,9,28,2,29
1041056273,957.0,9,23,2,31
1041057145,2892.0,9,29,1,56
1041057333,1199.0,9,23,2,41
1041058152,1536.0,9,25,1,29
1041058669,988.5,9,24,1,33
1041059164,511.0,9,20,2,41
1041059726,2152.0,9,26,1,37
1041060627,3114.0,9,31,1,35
1041061485,6239.0,8,54,2,31
1041067266,423.0,8,16,1,31
1041070033,412.0,6,17,1,28
1041076675,1094.5,8,24,2,28
1041078587,1364.0,8,28,1,32
1041080392,635.5,8,17,2,25
1041082681,957.0,8,25,1,35
1041086690,1263.5,8,23,1,18
1041093112,944.0,8,20,2,32
1041094745,741.0,8,19,2,36
1041095694,712.0,8,17,2,48
1041096865,819.0,8,16,1,45
1041097309,919.0,8,21,1,25
1041097574,1060.0,8,21,1,43
1041097699,802.5,8,22,1,25
1041105572,459.5,8,20,1,26
1041106770,490.0,8,17,2,41
1041107386,792.5,8,20,1,29
1041108252,784.5,8,22,2,28
1041157729,423.0,8,20,1,39
1041237410,1554.0,8,24,1,31
1041238568,760.0,8,17,2,52
1041240894,843.0,8,15,1,37
1041240953,1878.0,8,24,1,42
1041241480,1866.5,8,33,1,25
1041241974,539.0,8,18,2,24
1041243309,916.0,8,24,1,28
1041243607,2724.0,8,33,1,37
1041244387,1294.0,8,26,1,31
1041246492,968.0,8,24,2,28
1041248896,1585.0,8,23,1,24
1041252358,605.5,8,18,1,34
1041252461,285.0,8,19,2,28
1041252770,681.0,8,23,1,28
1041252812,2142.0,8,38,1,31
1041252862,1704.0,8,24,2,28
1041256307,1055.0,8,27,2,23
1041256650,778.5,8,21,2,37
1041256745,866.5,8,18,2,28
1041257956,862.5,8,28,1,26
1041258327,930.0,8,28,1,29
1041259999,539.0,8,21,2,33
1041260019,1123.0,8,26,2,43
1041260555,2303.5,8,26,2,28
1041261458,757.0,8,22,1,31
1041261724,1500.5,8,28,1,30
1041261753,597.0,8,18,1,25
1041262418,1398.0,8,22,1,32
1041262530,1103.5,8,26,1,37
1041262882,629.0,8,20,1,32
1041263238,681.0,8,22,2,30
1041265035,2603.0,8,48,2,2
1041266017,296.0,8,15,1,27
1041267156,1188.5,8,22,2,41
1041267518,2032.0,8,25,2,38
1041267897,1670.0,8,24,1,29
1041267974,1323.0,8,21,1,71
1041268235,578.5,8,16,2,49
1041268319,1097.0,8,27,2,30
1041268662,817.0,8,21,1,44
1041268967,527.0,8,17,2,24
1041269065,411.0,8,20,1,33
1041269297,882.0,8,23,1,32
1041269943,726.0,8,22,1,28
1041271316,2180.0,6,48,1,25
1041272194,779.0,8,20,1,28
1041272241,1273.5,8,24,2,30
1041272602,1000.0,8,25,1,31
1041273377,2187.0,8,27,2,32
1041273523,527.0,8,21,1,26
1041274009,1327.0,3,20,1,32
1041274240,1147.0,8,23,2,32
1041274889,1454.5,8,25,2,56
1041275061,784.5,8,25,2,37
1041275362,554.0,8,17,1,24
1041280002,2033.0,8,30,1,38
1041280171,3749.0,8,32,2,38
1041280189,2584.0,8,32,1,52
1041281730,628.0,8,16,1,22
1041282010,730.0,8,18,2,22
1041282166,619.0,8,18,2,29
1041284171,1177.0,8,27,2,32
1041285081,1338.5,8,24,1,24
1041287087,3240.0,8,32,2,29
1041287322,442.0,8,16,2,34
1041287466,1417.0,8,19,2,27
1041288766,646.0,8,20,1,46
1041288812,1111.0,8,20,2,40
1041289138,1687.5,8,19,2,33
1041289329,975.5,8,17,1,29
1041289422,445.0,8,22,2,49
1041293119,3622.0,8,30,2,33
1041294284,2103.0,8,28,2,38
1041295411,3073.5,8,30,2,34
1041298725,1364.0,8,24,2,32
1041299514,913.0,8,21,2,32
1041305785,547.0,8,18,2,36
1041305816,7185.88,6,63,2,2
1041306059,626.5,8,17,1,23
1041306507,743.0,8,14,1,24
1041306699,801.0,8,19,1,26
1041306704,369.5,8,16,2,38
1041307244,5888.5,1,83,2,50
1041307389,418.5,8,16,2,30
1041307743,450.0,8,20,1,25
1041307807,849.0,8,18,2,31
1041312384,1606.0,7,39,2,26
1041314541,363.0,3,16,1,34
1041315290,465.5,8,17,1,21
1041315306,420.5199999999999,2,20,1,34
1041315368,377.0,8,21,1,37
1041316121,756.0,8,23,1,32
1041345223,822.5,7,21,1,41
1041347332,1080.0,7,23,2,40
1041348891,1214.0,7,23,1,33
1041349392,956.0,7,19,2,26
1041350723,674.0,7,21,2,37
1041350899,1588.0,7,30,1,26
1041352742,511.5,7,20,2,58
1041352796,2281.0,7,26,1,31
1041353679,792.5,7,23,1,34
1041354419,1957.0,7,25,1,39
1041355829,980.5,7,22,2,25
1041356697,1280.0,7,23,1,32
1041357277,1283.0,7,25,2,49
1041357292,911.0,5,19,2,43
1041357441,838.0,7,15,1,37
1041359013,2376.0,7,28,2,1
1041359942,613.0,7,14,2,41
1041360778,1781.0,7,28,2,34
1041361049,3934.0,7,31,2,37
1041361230,518.0,7,18,2,29
1041362124,1422.5,7,23,2,36
1041362326,515.0,7,17,2,22
1041362493,2684.0,7,33,1,62
1041363101,1038.0,7,23,2,32
1041363575,763.0,7,22,2,37
1041363709,1378.0,7,22,1,31
1041364098,1384.5,7,25,1,32
1041365977,776.0,7,18,2,24
1041366609,595.5,7,26,1,29
1041366791,478.5,7,11,1,34
1041368195,450.5,7,15,2,27
1041368932,1669.0,7,28,1,35
1041370587,536.0,7,18,2,37
1041377180,853.0,7,18,1,23
1041378566,1651.0,7,23,1,25
1041378745,1107.0,7,23,2,34
1041381547,1449.0,7,29,1,29
1041383171,567.5,7,14,1,51
1041383233,1501.0,7,30,2,30
1041383444,1736.0,7,22,1,31
1041383788,1874.0,7,26,1,29
1041385173,806.5,7,23,2,35
1041385628,1732.0,7,29,1,18
1041387179,1195.5,7,29,2,30
1041387526,955.0,7,23,2,29
1041388340,1485.0,7,27,2,18
1041391961,2317.0,5,53,1,40
1041392270,772.5,7,21,1,25
1041392693,1249.0,7,21,2,28
1041393456,2081.0,7,48,2,34
1041394132,1483.0,7,24,1,36
1041394457,709.0,7,20,2,34
1041396031,1264.0,7,22,2,33
1041397057,900.0,7,21,2,41
1041397103,757.0,7,23,1,40
1041397654,530.0,7,20,1,25
1041397923,597.0,7,16,1,22
1041398344,571.5,7,19,2,23
1041398845,1326.0,7,23,1,25
1041399572,1510.5,7,27,2,25
1041399695,895.0,7,19,2,28
1041402849,546.5,7,19,1,25
1041402916,648.0,7,20,2,33
1041403228,542.0,7,13,2,40
1041403410,1677.5,7,26,1,29
1041404306,625.0,7,24,2,36
1041404553,1069.0,7,18,1,53
1041404775,748.0,7,25,1,37
1041404866,1196.0,7,21,1,35
1041405614,1371.0,7,23,1,59
1041405978,674.0,7,18,2,31
1041406185,2382.0,7,31,2,35
1041406418,489.5,7,19,1,39
1041407654,1165.0,7,23,1,24
1041408260,445.0,7,15,2,24
1041408362,559.0,7,15,2,25
1041408909,1060.5,6,40,1,20
1041409111,2433.0,7,29,1,53
1041409248,1254.0,7,25,1,8
1041409269,1352.0,7,22,2,26
1041409980,648.0,7,20,1,25
1041410820,1953.0,7,27,2,47
1041410953,1585.0,7,20,1,34
1041411122,2759.0,7,28,2,41
1041411143,756.5,7,30,2,41
1041411640,1485.0,7,24,1,28
1041413130,1108.0,7,22,2,37
1041413334,604.0,7,20,1,28
1041413379,2211.0,7,30,2,27
1041413629,1794.0,7,23,1,26
1041414034,1427.0,7,24,2,20
1041414931,1432.0,7,23,2,25
1041415198,1832.0,7,29,2,30
1041415208,853.0,7,20,2,26
1041415866,3102.5,7,34,1,33
1041416443,710.0,7,22,2,39
1041416601,2535.0,7,30,1,33
1041417253,922.0,7,20,2,23
1041417324,1505.0,7,24,1,29
1041417694,879.0,7,17,1,23
1041417981,699.0,7,22,2,37
1041418283,1713.0,7,33,2,1
1041418875,727.0,7,20,1,47
1041419340,1516.0,7,27,2,36
1041420725,774.0,7,20,2,6
1041422659,714.5,7,17,1,24
1041423444,1493.5,7,27,1,34
1041424661,623.0,7,19,1,37
1041424914,375.5,7,16,2,37
1041424942,750.0,7,26,1,30
1041424947,1308.5,7,19,1,34
1041425682,1475.5,7,22,1,28
1041426626,423.0,7,18,1,24
1041427044,2252.0,7,26,1,20
1041427220,1485.0,7,22,1,34
1041427515,685.0,7,19,2,33
1041428297,1009.5,7,20,2,20
1041429021,2083.0,7,26,1,37
1041429231,948.5,7,24,1,29
1041429406,1266.0,7,31,1,39
1041429722,717.0,7,20,1,30
1041429838,1182.0,7,26,2,25
1041429874,1182.0,7,22,1,21
1041429917,601.0,7,18,1,24
1041429961,835.5,7,19,1,34
1041429990,614.5,7,21,2,27
1041431099,558.0,7,17,1,20
1041431326,656.0,7,18,2,47
1041431996,1061.0,7,21,2,26
1041432740,3714.0,7,33,1,1
1041432912,611.0,7,19,1,26
1041433669,1883.5,7,26,2,22
1041434625,10885.5,7,112,2,1
1041436653,704.5,6,26,2,31
1041609058,743.0,6,23,1,24
1041609361,1082.0,6,25,1,37
1041612139,709.5,6,18,2,22
1041612654,1292.0,6,38,2,37
1041613260,1060.0,6,23,1,42
1041618119,769.0,6,22,1,28
1041618352,476.0,6,16,1,25
1041618384,1053.0,6,21,2,40
1041618884,820.0,6,19,2,37
1041619088,1631.0,6,22,1,42
1041619299,733.5,6,22,2,27
1041619824,519.0,6,20,2,40
1041620395,564.0,6,19,1,33
1041620974,2873.0,6,27,1,1
1041620984,491.0,6,16,1,33
1041621014,475.0,6,17,2,40
1041621108,1007.5,6,21,1,18
1041621411,540.0,6,16,1,19
1041621445,1058.0,6,24,2,25
1041621462,643.0,6,18,1,34
1041621780,1053.5,6,23,1,47
1041622725,1493.0,6,24,2,20
1041622967,445.0,6,16,1,6
1041623152,13404.0,6,30,2,30
1041623357,511.0,6,18,2,46
1041623709,508.0,6,18,2,37
1041624114,652.0,6,21,1,31
1041625661,702.0,6,21,2,49
1041626678,992.0,6,23,1,25
1041626742,5346.0,6,30,2,54
1041628262,603.0,6,18,1,33
1041628525,593.0,6,23,2,25
1041628997,1345.0,6,19,2,33
1041629215,1370.5,6,26,2,41
1041629437,302.0,6,18,2,21
1041631964,755.0,6,18,2,26
1041634157,690.5,6,17,2,29
1041634355,2034.0,1,29,1,36
1041634357,581.5,5,20,1,36
1041634367,1338.0,2,28,1,36
1041634371,1333.0,1,17,2,50
1041634391,3541.0,1,24,2,36
1041634406,1063.5,2,25,2,36
1041634432,2330.0,3,28,2,36
1041634538,1619.0,2,29,2,36
1041634630,7257.5,4,33,1,36
1041634836,1058.0,3,19,2,32
1041635007,2180.5,4,25,2,123
1041635061,1382.0,1,28,2,123
1041638085,695.0,6,18,2,56
1041640429,2119.0,6,22,2,17
1041641261,1178.0,6,25,2,34
1041642665,1225.0,6,27,2,27
1041648616,987.0,6,19,2,36
1041648622,1734.0,1,20,2,36
1041648629,1866.0,2,25,1,36
1041648638,1812.0,1,21,2,36
1041648672,1667.0,5,24,2,36
1041648681,1875.0,1,27,1,36
1041648689,9724.0,2,80,2,36
1041648699,974.0,4,18,2,36
1041648718,485.0,4,17,2,36
1041648731,3496.0,3,31,1,36
1041648774,1875.0,4,23,2,36
1041648831,1223.0,3,23,1,36
1041648995,8375.0,3,99,2,36
1041650996,3730.0,6,32,2,33
1041673686,829.0,6,23,2,35
1041684407,294.5,6,16,1,19
1041779114,881.0,6,22,1,32
1041779884,2172.0,3,32,2,1
1041783433,450.5,6,16,2,32
1041784549,599.5,6,23,2,25
1041786405,1005.0,6,19,1,28
1041787540,4953.0,3,57,1,29
1041789695,939.0,6,22,1,44
1041790921,1092.0,6,22,2,37
1041790926,2586.0,6,23,2,26
1041791042,659.0,6,16,1,31
1041791637,949.5,6,22,1,53
1041793184,3332.0,6,29,2,1
1041793533,992.0,6,20,1,23
1041794178,1063.0,6,24,1,28
1041794420,2078.0,6,24,2,40
1041794581,1772.0,6,25,2,44
1041795128,838.0,6,21,1,31
1041795553,1037.0,6,23,1,15
1041795966,580.0,6,15,2,30
1041796118,1311.0,6,21,2,31
1041796610,1167.0,6,21,1,27
1041797239,548.5,6,23,2,28
1041797929,1570.0,6,28,1,31
1041798158,771.0,6,23,2,29
1041798640,3136.5,6,29,1,31
1041798751,641.0,6,18,2,36
1041799148,1723.0,6,21,1,44
1041799424,1703.0,6,27,1,25
1041799705,554.0,6,20,1,46
1041799792,1361.5,6,22,2,46
1041800021,744.0,6,22,2,30
1041800441,716.0,6,21,2,20
1041800556,843.5,6,21,1,36
1041800659,507.0,6,17,2,20
1041800710,505.0,6,16,2,29
1041800988,448.0,6,16,2,37
1041801224,783.5,6,23,2,25
1041801505,1601.5,6,28,2,35
1041801663,557.5,6,19,2,37
1041801947,465.5,6,23,2,25
1041802026,663.0,6,16,2,38
1041802275,779.5,6,19,1,31
1041802707,762.0,6,21,1,30
1041804863,1017.5,6,22,1,31
1041805265,447.5,6,18,1,31
1041805587,1139.0,6,21,2,24
1041805934,1255.0,6,26,1,29
1041806123,955.0,6,29,1,31
1041806532,3199.0,6,33,2,36
1041806701,1378.5,6,25,2,28
1041807106,677.0,6,22,2,22
1041807789,772.5,6,19,2,30
1041807898,2928.0,6,23,2,22
1041808015,278.0,6,14,2,4
1041808153,406.0,6,21,1,28
1041808345,1761.0,6,27,2,38
1041808889,628.0,6,20,1,24
1041809205,599.0,6,16,1,38
1041809331,839.5,6,19,1,39
1041809538,1990.0,6,23,1,33
1041809560,945.5,6,23,2,28
1041809915,2943.0,6,29,2,1
1041810199,2672.0,6,25,1,38
